wallet_address,account_creation_timestamp,wallet_age_days,total_transactions,total_incoming_transactions,total_outgoing_transactions,unique_counterparties,is_contract_creator,average_transaction_value,max_transaction_value,min_transaction_value,median_transaction_value,std_transaction_value,average_time_between_transactions,tx_frequency_per_day,peak_tx_in_24h,contract_interaction_count,first_contract_interaction_timestamp,erc20_token_count,nft_count,token_airdrops_received,tx_burstiness,recurrent_tx_to_same_address,received_from_new_accounts,suspicious_contract_interactions,dust_transactions_count,failed_transaction_count,average_gas_fee_paid,is_burn_address_interactor,is_fake_account
0x6145ad16c9abf6b957e6511d2fe407042eb13881,2022-09-01 23:56:57.973688,1052,42,2,40,36,0,256.53,8025.386918021386,238.4270543621939,321.3,121.69270588257616,25.05,0.04,40,33,2023-02-09 23:56:57.973688,14,19,0,0.27,6,0.08,4,5,1,0.0079,0,0
0x4cf490f909248a06d65736b7f6215bab57ce6fac,2025-04-11 00:37:33.973688,100,47,28,19,19,0,192.34,5626.874429129517,153.6815288792415,280.31,104.35438859307949,2.13,0.47,27,23,2025-06-28 00:37:33.973688,2,1,6,0.2,20,0.15,1,1,4,0.00227,0,0
0x60ef09feacb49b513a4ee21f2778e2c569b998a9,2021-09-10 12:44:43.973688,1409,47,8,39,41,1,517.24,1746.5840371360805,419.133465271316,539.65,53.13002998477077,29.98,0.03,4,39,2023-11-22 12:44:43.973688,21,10,3,0.35,10,0.03,3,7,4,0.00687,0,1
0x4db77ecb97c74bbe2c1b8cd1ecb3fa6a447f12f8,2024-06-28 11:29:32.973688,387,54,2,52,34,0,186.21,2420.7714344056335,99.89944668691068,188.27,63.94912007667316,7.17,0.14,30,27,2025-06-17 11:29:32.973688,5,4,1,0.22,14,0.01,1,8,3,0.00194,0,0
0x6eb453e8c99791ca905c25162fa346fa1d7787b1,2020-11-24 19:21:39.973688,1698,50,11,39,24,0,290.57,7847.790311121699,219.86571288478723,378.61,119.8773967507221,33.96,0.03,46,30,2021-01-16 19:21:39.973688,13,9,0,0.32,9,0.4,4,5,0,0.00764,0,0
0x5c7aa894e980b8c1b5525eccb1ce02db6ca971b8,2024-04-16 10:56:37.973688,460,48,7,41,24,0,445.35,8301.682187526878,411.21584577791964,448.55,411.59059686345864,9.58,0.1,2,46,2025-07-07 10:56:37.973688,20,13,7,0.04,16,0.1,0,5,2,0.00122,0,0
0x8469d093b0bb41552b8f4598fecd397a2001bac1,2025-03-23 12:07:40.973688,119,56,40,16,25,0,53.04,5591.552962622955,0.01,50.13,5.337117871502752,2.12,0.47,16,0,,17,19,5,0.03,11,0.33,2,2,4,0.00667,1,0
0x7eaed6256fabb873393facfed43313bda3a03617,2024-10-19 05:35:40.973688,274,70,26,44,26,0,284.73,2208.419629350863,241.25822837082825,250.36,97.59464346515362,3.91,0.26,37,2,2025-06-22 05:35:40.973688,25,0,0,0.41,30,0.09,1,8,3,0.00626,0,0
0xbcbbe230a8603e6622fbe8c25d83bd1f76357b3d,2025-03-11 07:12:05.973688,131,63,11,52,61,0,373.94,930.342163421843,358.2956515375023,552.03,347.71249967955976,2.08,0.48,15,20,2025-06-28 07:12:05.973688,9,3,2,0.17,26,0.13,0,3,3,0.00766,0,0
0x1fdfcbb97646be309d7cfa184ac94d8e54b1b799,2023-05-21 09:25:57.973688,791,41,40,1,2,0,142.09,6546.61551589664,66.99802865522656,130.03,117.00781256945896,19.29,0.05,12,33,2025-02-17 09:25:57.973688,12,5,0,0.03,15,0.06,4,2,2,0.00627,0,0
0x2b22193bf209fde0eef32d462620d3f7281e1dbd,2021-04-15 06:06:03.973688,1557,60,13,47,4,0,775.61,6962.452502359855,710.7432244959074,617.12,730.8521770908014,25.95,0.04,34,10,2025-02-13 06:06:03.973688,25,5,0,0.46,26,0.19,4,9,2,0.00869,0,1
0x53f421d20ca693d25df6c4893e72867de42a1a9e,2022-03-20 10:25:17.973688,1218,52,29,23,18,0,313.47,6878.322785869375,278.6712143902979,313.02,58.15252378158509,23.42,0.04,2,43,2024-01-22 10:25:17.973688,23,18,8,0.24,13,0.14,2,0,3,0.00327,0,0
0x32916a65697f7e4366201b9f467771f6c07b83fa,2020-12-23 10:47:42.973688,1670,53,3,50,22,0,325.52,7088.304156265129,287.8110455002032,308.6,39.863616915692,31.51,0.03,33,38,2022-12-12 10:47:42.973688,10,2,7,0.03,3,0.11,3,9,4,0.00205,0,1
0x538e10b956baa4a22b635f50317d9d2704200d39,2022-09-23 21:18:48.973688,1030,43,29,14,43,0,838.99,2619.368498518458,811.4220707172151,1217.85,608.4165865860899,23.95,0.04,7,20,2025-05-28 21:18:48.973688,24,4,5,0.33,2,0.06,1,3,4,0.00189,0,0
0x89d881a3329cd4ef8153aa0c743fb1e042462031,2023-12-27 00:42:23.973688,571,43,43,0,40,0,942.89,7599.1462743525435,901.8648179834607,1072.23,230.14071206013708,13.28,0.08,26,31,2024-02-28 00:42:23.973688,8,13,3,0.5,19,0.06,4,3,4,0.00729,0,0
0x1b65e205270d3b0d426c7800c93930329f8b72f7,2020-10-07 11:24:40.973688,1747,49,44,5,26,0,34.56,4866.23487001881,28.23128393162211,30.94,7.082038485379593,35.65,0.03,33,38,2022-05-17 11:24:40.973688,15,18,6,0.31,7,0.09,3,3,0,0.00699,0,0
0xa8e818ee2d22ca7a9eccfd3e64ae00ac08907b93,2023-11-08 04:35:49.973688,620,52,51,1,7,1,78.51,2832.3853029047646,39.62015476220328,73.85,55.54684988915969,11.92,0.08,21,9,2025-03-27 04:35:49.973688,9,11,1,0.36,9,0.09,1,5,0,0.00293,0,0
0x2eadcfa562869fe08c7cf2090a58c33a6a9b74dd,2022-06-08 10:06:56.973688,1138,51,44,7,30,0,89.3,8980.209801622796,71.52486060516387,98.62,29.847473576767243,22.31,0.04,48,14,2023-04-04 10:06:56.973688,11,6,0,0.54,9,0.13,1,5,4,0.00304,0,0
0xddd6f366b8fd7c0fad2e380e79610a81cd2228af,2024-03-26 16:16:24.973688,481,49,29,20,47,0,450.79,5795.33699577668,440.7288703144258,352.6,379.2279504403724,9.82,0.1,32,31,2025-05-08 16:16:24.973688,18,5,3,0.22,11,0.0,1,4,0,0.00344,0,0
0x085fda3ca6f418a6ece1c776d4325535db4867c7,2023-03-24 22:28:32.973688,848,42,42,0,12,0,9.86,5135.777418629062,0.1815176525205331,10.81,5.4676831320344075,20.19,0.05,1,17,2024-01-01 22:28:32.973688,21,6,4,0.34,7,0.09,4,8,2,0.00653,0,1
0xd628ca751411dd74220a49507fb6a087978ffc61,2022-03-27 21:11:43.973688,1210,55,51,4,40,0,291.66,9280.183862403917,267.84760682230376,261.11,82.1273238146486,22.0,0.05,40,18,2023-09-15 21:11:43.973688,18,0,3,0.19,4,0.17,4,9,2,0.00974,0,1
0x2a41f0945bc2945603c9f20bff63b9708802b52a,2024-07-02 09:36:00.973688,383,55,8,47,38,0,871.15,9430.128404735908,777.7773733538645,913.76,102.13231320611294,6.96,0.14,33,32,2025-01-15 09:36:00.973688,14,14,5,0.35,5,0.06,4,9,0,0.00559,0,1
0xd795e88190d399e1f02ce9d079c21085044aed03,2025-04-10 08:33:37.973688,101,55,22,33,18,0,507.78,3842.273266477624,408.27631069674453,539.7,435.626254174377,1.84,0.54,46,24,2025-06-28 08:33:37.973688,20,7,0,0.5,4,0.04,1,2,3,0.00266,0,0
0xdb41935b67e01d1752ef5e6beb11523aea329be4,2020-10-03 21:37:26.973688,1750,49,2,47,6,0,1747.12,7242.833983807641,1745.373821291071,2289.28,1678.0354938877017,35.71,0.03,10,35,2025-03-21 21:37:26.973688,22,9,0,0.5,16,0.03,3,7,3,0.00693,0,1
0x37bdd38f3fe96f8cbe4c465328b450985760eb0f,2021-01-13 12:09:51.973688,1649,51,33,18,5,0,546.43,1656.924633021969,487.2341344577713,649.82,430.45451297752544,32.33,0.03,34,42,2021-04-12 12:09:51.973688,23,18,3,0.6,5,0.18,4,5,3,0.0037,0,0
0x7c5482d34ef3a17f14621e94461a2b0a171639b9,2020-11-11 02:23:32.973688,1712,48,25,23,39,0,47.12,10042.413677743289,17.8222166247076,61.61,40.86944601450223,35.67,0.03,23,26,2021-05-01 02:23:32.973688,3,19,1,0.22,21,0.33,0,2,3,0.00497,0,0
0x61e7db091d550ecd22c12ddb4162fe7d4e7bb0fc,2023-01-10 07:42:10.973688,922,47,1,46,5,0,524.06,8536.623935591233,465.61937847353556,497.9,295.30631848938634,19.62,0.05,31,28,2025-05-03 07:42:10.973688,24,15,0,0.05,17,0.01,4,0,3,0.0083,0,0
0x5cd4aac83b3e9446b121b5162993b3cbcf206cca,2024-07-04 00:39:15.973688,381,40,15,25,25,0,83.31,5565.435270657626,8.598428982941428,90.81,82.68750759295683,9.53,0.1,34,32,2024-09-27 00:39:15.973688,15,8,6,0.03,17,0.05,4,1,4,0.00677,0,0
0x44c104df335574fba3800b388c1fbcde47905558,2024-07-09 07:32:51.973688,376,47,19,28,25,0,499.02,3212.783821923173,489.053262793253,661.29,246.08969449777803,8.0,0.12,22,43,2024-11-20 07:32:51.973688,20,0,6,0.45,3,0.06,0,0,0,0.00186,0,0
0xa4de3c39f1fae97d816709d2e0655869915f0c76,2022-10-31 01:35:14.973688,993,52,17,35,27,0,424.95,8786.331468602913,360.5773104376824,449.07,364.02207730797045,19.1,0.05,5,1,2024-01-12 01:35:14.973688,5,1,2,0.51,16,0.08,2,2,3,0.0052,0,0
0x2a5586a5e838e6cc1da3aba936e10562249ce07c,2023-09-29 03:51:38.973688,660,46,2,44,3,0,190.05,5983.818125994881,170.38365906544732,141.02,76.43221906161205,14.35,0.07,11,39,2023-11-24 03:51:38.973688,15,12,9,0.11,11,0.14,0,8,1,0.00056,1,0
0xb3f448513547b6476dcc739587c82210a711f01b,2024-02-15 06:15:54.973688,521,59,52,7,8,0,41.3,5473.150320796367,29.509640534275157,42.57,11.537264614740383,8.83,0.11,21,25,2024-07-30 06:15:54.973688,16,17,3,0.56,7,0.01,2,2,1,0.00516,0,0
0xf3999cba82e398ca1410f117a771cf6216db82be,2025-02-19 12:24:25.973688,151,60,42,18,11,0,638.67,8934.07958764015,634.9907719633969,589.98,181.73995584937128,2.52,0.4,26,27,2025-02-25 12:24:25.973688,15,17,6,0.13,5,0.16,4,7,3,0.00996,0,1
0xf9210219e70dd462243d1c605e89c6e78281f9c2,2024-03-21 13:19:48.973688,486,42,21,21,34,0,125.1,1079.7979496712583,78.66504314864389,142.95,110.98387584461283,11.57,0.09,16,5,2024-07-21 13:19:48.973688,4,14,0,0.37,14,0.05,1,2,2,0.00519,0,0
0xde6c82884cc1c41a1bc5ebf597f2dcfe585b814e,2022-08-25 21:45:09.973688,1059,44,8,36,39,0,374.27,1172.4901818364078,366.2321035580858,503.76,288.1647995870989,24.07,0.04,42,2,2024-12-03 21:45:09.973688,12,0,9,0.61,1,0.15,4,4,2,0.00374,0,0
0x993c60eae7ce328383c48e3f2952d469f3db8f09,2023-01-14 04:59:18.973688,918,49,15,34,29,0,368.93,8557.270683296918,314.16216962360966,383.9,96.03725413812246,18.73,0.05,23,46,2025-07-03 04:59:18.973688,28,17,8,0.06,18,0.15,4,9,4,0.00981,0,1
0x9c170a45816ff8a19b76d438c2e43a40ebb51c71,2024-02-24 03:13:29.973688,512,58,11,47,51,0,243.56,1928.477398175157,189.6653009433002,189.0,130.40131525356347,8.83,0.11,12,31,2024-08-12 03:13:29.973688,9,12,3,0.15,17,0.03,1,9,1,0.00866,0,0
0x72fb628cddf574fe102779376a85650dbe6be002,2022-10-14 14:38:59.973688,1010,58,6,52,17,0,222.18,3840.840619890505,139.97511279803902,188.75,142.56488160571894,17.41,0.06,39,36,2023-02-15 14:38:59.973688,25,7,8,0.26,12,0.0,3,9,4,0.00707,0,1
0x4e33ec32c328e15b305f184c9f6a2cea199d54c5,2023-10-12 00:47:07.973688,647,44,35,9,25,0,39.62,4628.510817473568,5.627041578555826,42.97,37.93032464115303,14.7,0.07,39,36,2023-10-15 00:47:07.973688,3,16,6,0.45,11,0.22,1,9,3,0.00988,1,0
0x691caaafcaafedfcaae1a5ebdea14816b4bef309,2023-03-25 15:59:17.973688,848,49,6,43,19,0,312.31,5035.018640750831,264.7429941614658,293.21,87.91457365393444,17.31,0.06,43,22,2023-10-29 15:59:17.973688,17,2,5,0.08,6,0.05,2,7,2,0.00564,1,1
0x98a6a1afb2fe1e82d43049feaaa50f0d289cc4a3,2023-07-27 06:47:11.973688,724,55,53,2,11,1,38.19,6239.335550836992,21.905101807837763,38.33,24.925412113126256,13.16,0.08,29,13,2025-06-28 06:47:11.973688,24,9,3,0.1,24,0.07,2,3,2,0.00751,0,0
0x17c0ebe8dc089d9d591400d6e1d1b0f98976a1f6,2025-04-03 17:30:44.973688,108,58,52,6,3,0,209.3,5149.537497825324,209.13448132780348,205.9,38.76953404311681,1.86,0.54,29,32,2025-05-22 17:30:44.973688,0,5,3,0.3,18,0.0,2,9,4,0.00247,0,1
0x1e671badbeb2e15d8a22a9a95924df32c2acc929,2023-06-05 05:47:49.973688,776,63,48,15,36,1,150.34,6520.8350551034055,109.97603438806117,80.55,120.54501681554245,12.32,0.08,4,8,2023-12-01 05:47:49.973688,10,17,0,0.09,20,0.1,2,3,2,0.00923,0,0
0xfb9ec855ce2bb1b0793d5bed7d92c09ddd6b4a58,2022-09-24 01:30:46.973688,1030,47,21,26,46,0,113.73,8469.754557662784,48.120717286808,119.68,33.569327209277695,21.91,0.05,25,23,2022-12-15 01:30:46.973688,29,1,0,0.21,17,0.05,0,4,4,0.00389,0,0
0xa54f3c5a2feb422adc3f98edaf11e7dcf1ec195c,2024-03-31 11:57:26.973688,476,49,16,33,31,0,448.18,3472.6899718511318,431.93844745306603,413.16,61.310618218536334,9.71,0.1,44,38,2024-12-30 11:57:26.973688,1,14,1,0.17,15,0.07,1,3,2,0.00034,0,0
0x26674a0eac925d9907345529aeda59f68bb65571,2024-03-20 11:34:48.973688,487,60,30,30,36,0,53.01,2432.5948366246116,12.537762452536214,49.49,13.434556428619445,8.12,0.12,48,30,2024-04-18 11:34:48.973688,21,9,7,0.13,0,0.06,4,1,0,0.00916,0,0
0xb8d6408060cad8622751f0b56f133fb961257566,2021-12-07 16:04:35.973688,1321,42,4,38,28,0,677.51,7796.815061698209,624.0939732335314,696.01,134.3090246388741,31.45,0.03,31,5,2022-12-30 16:04:35.973688,9,16,4,0.16,4,0.29,4,3,4,0.00642,0,0
0x8070cef1d6a86df3f2e955212f54f91cd8a8cf2e,2021-05-11 06:13:42.973688,1531,46,16,30,29,0,757.23,1595.556260322719,668.7649969357846,558.17,621.7660307216976,33.28,0.03,39,2,2024-02-07 06:13:42.973688,0,16,1,0.25,6,0.13,2,9,3,0.00858,0,1
0xf0bbda47d72f93f9a5df336021f614e4b5ed00e8,2023-10-07 10:44:50.973688,652,50,22,28,26,0,666.24,7011.279425899494,636.6543448463558,662.31,369.00876048231856,13.04,0.08,4,42,2024-01-27 10:44:50.973688,11,4,4,0.13,23,0.1,2,4,1,0.00475,0,0
0x3c20cdfdd257fca64ec6452691cc80abb1476d11,2023-05-09 20:24:42.973688,802,61,55,6,43,0,636.04,1134.3563307678464,610.6646113559651,829.22,604.1501922473593,13.15,0.08,40,5,2023-08-09 20:24:42.973688,7,13,1,0.22,3,0.06,2,6,1,0.00631,0,1
0x549cba1f422472724b8080d405c8e5fbb99625a0,2023-07-18 07:21:54.973688,733,48,38,10,7,0,803.87,2338.957694989375,703.9826464869349,703.47,534.7405048121273,15.27,0.07,6,42,2023-07-30 07:21:54.973688,2,7,4,0.54,21,0.04,2,3,1,0.00244,0,0
0x7bccb086a2993da6e77f3a63816621d565232fa0,2020-11-10 01:33:11.973688,1713,49,32,17,26,0,1642.81,11383.093634823277,1573.714618302353,1560.95,1529.4260249453675,34.96,0.03,46,37,2021-07-21 01:33:11.973688,28,15,6,0.16,16,0.04,4,5,0,0.00274,0,0
0x0132ca53cac2acf0fcce8b736490b39ed80dc967,2023-05-04 12:57:58.973688,808,54,4,50,48,0,235.52,1106.352069605306,155.84009236806304,28.05,203.39890409523085,14.96,0.07,22,30,2023-11-08 12:57:58.973688,22,7,8,0.34,25,0.01,2,9,0,0.00044,0,1
0xcad18662d32a257feaab6af1f253e83fec56b83d,2024-06-09 02:10:42.973688,406,50,17,33,7,0,439.61,1667.7553516641647,379.730842015426,415.93,166.55705858191308,8.12,0.12,34,46,2024-06-14 02:10:42.973688,7,17,4,0.48,20,0.01,2,8,1,0.00339,0,1
0x60cf15b6ac73cfd1b9cb03d67555e4a2e056dc91,2023-05-13 19:47:51.973688,798,42,20,22,6,0,699.22,10151.409367634275,647.9807029391161,1237.3,578.856425530249,19.0,0.05,37,22,2023-08-19 19:47:51.973688,22,14,4,0.3,5,0.21,3,4,2,0.00961,0,0
0xba2375988f7323580e436fa1cd1dba179b4c1f6e,2024-11-24 05:50:59.973688,238,52,25,27,7,0,918.21,10470.605219914305,861.2019673709684,896.12,137.51227371448408,4.58,0.22,40,28,2025-05-18 05:50:59.973688,10,0,7,0.36,17,0.03,3,8,0,0.00896,0,1
0x8854341c7c90118495f5a5cc215babaf3271c201,2024-01-29 20:20:46.973688,537,48,9,39,20,0,277.11,4262.0090536945245,234.06915267147215,249.26,164.5600281289651,11.19,0.09,40,25,2024-06-23 20:20:46.973688,6,12,0,0.37,2,0.05,0,1,0,0.00228,0,0
0x84ce8f396cff901a337e4919d99ef3810a4088cb,2023-10-27 10:33:44.973688,632,41,25,16,40,0,234.89,592.3923671722059,222.77559654065956,240.16,220.8938698236468,15.41,0.06,2,22,2025-04-03 10:33:44.973688,2,2,3,0.23,8,0.02,1,8,1,0.00624,0,0
0x4a512f5850ae00e7408aa71bcc3e3b0ac3788cee,2021-01-13 09:41:20.973688,1649,60,24,36,21,0,867.17,1220.6639841758574,786.604571517375,938.49,103.25047250158677,27.48,0.04,35,32,2021-09-16 09:41:20.973688,28,18,5,0.59,16,0.01,1,8,3,0.00137,0,0
0x8fb15f7623a8a98d36850917b8e2c49b8298cba5,2022-06-01 00:14:38.973688,1145,36,21,15,26,0,489.85,7420.371414214171,481.29729333095014,620.09,368.0074502256545,31.81,0.03,12,14,2023-04-07 00:14:38.973688,21,13,2,0.45,0,0.16,4,3,1,0.00772,0,0
0x719b9020fe01cb16d3253f5d6a4c6421783de9ba,2022-07-15 21:01:46.973688,1100,49,18,31,27,0,348.23,9362.907526141667,336.5893758403934,293.09,249.86390918339384,22.45,0.04,44,29,2024-11-30 21:01:46.973688,21,11,8,0.42,16,0.05,4,5,4,0.0058,0,0
0xa45eac23cf24049675fbca3dc9970b052c1aeb8f,2022-11-15 15:07:51.973688,978,48,9,39,15,0,31.79,3782.6274955209965,0.01,29.54,22.096435043632223,20.38,0.05,4,38,2023-01-27 15:07:51.973688,2,15,4,0.06,22,0.07,0,8,4,0.00836,0,0
0xc5f8faad857de4229576e75d11a588be0d0f5628,2022-01-08 10:55:54.973688,1289,48,39,9,8,0,462.87,7075.719761147826,422.13918445204115,391.28,94.17598938721166,26.85,0.04,6,45,2024-09-11 10:55:54.973688,28,10,2,0.18,12,0.15,0,8,3,0.00514,0,0
0x37628cabb1cc5a729ed6b5a072def917cf4c4125,2021-03-01 04:32:47.973688,1602,43,32,11,30,0,676.27,2340.810859349402,607.070406207561,179.29,646.3805947130116,37.26,0.03,13,32,2022-01-20 04:32:47.973688,14,6,7,0.42,16,0.2,1,1,3,0.00028,0,0
0x5f8145dbf2b3e285b90c5da85e1c7544444bd0f3,2022-01-24 20:43:27.973688,1272,48,2,46,5,0,650.14,3919.9400918804736,561.0477309564941,553.0,533.3787655630993,26.5,0.04,12,41,2022-02-21 20:43:27.973688,16,11,8,0.24,6,0.02,3,6,0,0.00775,0,1
0x6623d064d2681c4381f1b746ae2aff9571810b2a,2022-09-02 18:17:41.973688,1051,46,6,40,20,0,994.98,10559.792410647533,907.6439243048842,907.09,856.7686424653364,22.85,0.04,31,27,2023-01-02 18:17:41.973688,14,18,6,0.4,8,0.01,1,1,2,0.00196,0,0
0x5fda5ee0768015fafc6b5b713c20d20bf2a5b9c5,2025-02-09 19:11:15.973688,160,46,34,12,18,0,749.31,2126.32826582917,737.4239906947297,674.88,168.98038649795006,3.48,0.29,12,17,2025-04-08 19:11:15.973688,18,2,8,0.69,14,0.11,1,1,4,0.00486,0,0
0x1dc637a6cfffc4cc502c0ec2e725b36c31c644c9,2024-09-29 10:12:44.973688,294,42,40,2,30,0,428.39,6191.169964447238,398.966852367725,304.23,355.9298775134833,7.0,0.14,35,10,2025-01-13 10:12:44.973688,8,17,9,0.13,8,0.08,2,8,3,0.00547,0,1
0x2695429711b3d9d9b62f100deb77cac84cd1c1e1,2021-01-16 19:26:42.973688,1645,39,19,20,16,0,959.2,4009.073260181376,931.8451739673163,875.13,191.3878997379634,42.18,0.02,35,21,2023-10-07 19:26:42.973688,29,12,9,0.17,2,0.01,1,8,0,0.00617,0,0
0x9144afebbb93c2b25f3bec9eed6bac6fb88db9fe,2024-12-12 10:44:09.973688,220,48,10,38,21,0,846.62,5774.910697961868,755.3355303231202,1072.74,724.9991090586449,4.58,0.22,17,48,2025-07-02 10:44:09.973688,20,13,5,0.31,14,0.14,0,6,4,0.00048,0,0
0xfc955a197a2ddd255bb885dedd85f792919470b5,2022-01-03 20:18:09.973688,1293,57,21,36,30,0,336.56,6516.8187320147745,239.55809287954625,359.1,213.55419272248824,22.68,0.04,6,45,2024-01-13 20:18:09.973688,28,6,2,0.33,0,0.11,4,4,4,0.00359,0,0
0xe449714eb1cc4c760506a4f3ff3a64771728a067,2021-06-05 17:21:33.973688,1506,57,4,53,29,0,328.08,10041.463576587055,306.4451209022474,162.32,252.3472360827857,26.42,0.04,3,5,2023-08-19 17:21:33.973688,3,15,8,0.15,13,0.01,2,9,3,0.00841,1,1
0x32aad1c05dd408f7189f9fc612d8ae1b7f4e8bb9,2020-10-29 08:12:28.973688,1725,56,27,29,46,0,127.39,10118.480745231209,110.54817345087349,92.05,30.245179273464128,30.8,0.03,25,12,2021-11-24 08:12:28.973688,10,16,3,0.04,10,0.08,1,8,1,0.00823,0,0
0x4202203f65fbaf2c8ca924c2128215ace5727d99,2024-06-02 22:33:41.973688,412,52,41,11,9,0,49.71,1079.1147536110054,2.28729257602032,36.03,37.90887127290302,7.92,0.13,12,9,2025-07-10 22:33:41.973688,0,4,4,0.43,13,0.23,2,8,0,0.00122,0,1
0x255a70f078101973c64a9f2658556cada366eaee,2023-07-16 04:57:53.973688,735,57,24,33,31,0,115.12,2070.034140063428,24.055493232505995,146.16,86.2922766187351,12.89,0.08,32,26,2025-06-08 04:57:53.973688,19,18,7,0.24,26,0.21,2,3,1,0.00497,0,0
0x9236773e3cfc823533a803a90526384575df802b,2025-03-22 21:45:43.973688,119,43,34,9,3,0,118.19,4361.593356343876,19.568399680481974,81.59,95.59794614673513,2.77,0.36,16,1,2025-05-27 21:45:43.973688,22,17,7,0.34,7,0.02,1,0,4,0.00318,0,0
0x75ab669f20287a0eb2a59ef81fc8d8e0de26d1a7,2024-07-07 11:31:04.973688,378,49,19,30,5,0,1047.75,3402.4544734848123,969.6473132953912,1046.74,660.3234079213577,7.71,0.13,26,22,2024-12-04 11:31:04.973688,14,17,1,0.16,6,0.09,0,2,0,0.00981,0,0
0xed523ddba65ccfca2eff904785ceacff4fd05c88,2024-08-07 23:20:48.973688,346,68,43,25,47,0,15.93,6483.444891566306,0.01,11.9,3.491925924192374,5.09,0.2,46,10,2024-11-10 23:20:48.973688,27,0,1,0.28,26,0.01,0,3,4,0.00419,0,0
0xacb45006442b00c1a6f4508656bca40c709b7bec,2022-10-07 13:35:20.973688,1017,49,49,0,7,0,207.91,5771.21369441039,135.72351036017318,87.8,129.2821763295826,20.76,0.05,12,43,2023-10-19 13:35:20.973688,23,8,4,0.21,5,0.01,4,1,1,0.00487,0,0
0xdcbb6541eff38b3ab4e183e195b22075ab1fb3c8,2023-05-07 21:58:49.973688,804,57,56,1,2,0,190.11,9726.128379436519,176.05235825822393,323.9,120.17424157756284,14.11,0.07,22,35,2025-05-17 21:58:49.973688,4,5,0,0.51,11,0.05,3,7,4,0.00137,0,1
0x9f6ef96676a783e719205db4e0329aa7ec6420ed,2020-10-05 12:39:32.973688,1749,54,10,44,40,0,521.43,1666.8944208290236,496.7169982303514,556.9,299.60522472960224,32.39,0.03,21,20,2022-09-15 12:39:32.973688,4,13,3,0.31,17,0.04,0,1,4,0.00583,0,0
0xfba0a105494268465ee415a40dff8bab327ab544,2021-12-19 23:25:21.973688,1308,49,8,41,8,0,205.88,9325.532030647755,150.60754501028458,269.45,58.6234992900566,26.69,0.04,17,36,2025-01-01 23:25:21.973688,24,7,2,0.13,22,0.07,4,9,2,0.00374,0,1
0x83590860d20f41354da2355dbf1b3d66193069aa,2024-06-27 02:58:43.973688,388,46,36,10,35,0,537.02,4566.126017811317,437.3324307175649,533.6,321.0221853594531,8.43,0.12,18,46,2024-09-14 02:58:43.973688,16,13,4,0.12,17,0.08,0,5,0,0.00273,0,0
0x689009f7af427ebdd0ef2f2824845ca01bfcb54f,2022-03-13 03:21:04.973688,1225,42,18,24,24,0,133.85,2979.86428034371,110.3793473864536,78.89,121.17051363713597,29.17,0.03,3,42,2025-04-20 03:21:04.973688,2,16,9,0.09,10,0.02,3,2,2,0.00356,0,0
0xe1ba54b81984074ac2b3f4eba7d2c93f3741ee9b,2023-06-05 23:22:36.973688,775,55,31,24,1,0,997.01,4647.106399219315,996.271921617506,1115.27,162.37705464975576,14.09,0.07,39,33,2025-01-14 23:22:36.973688,1,1,8,0.38,9,0.16,1,9,4,0.00339,0,0
0x87b081eb2f04eacb49e2f8f25b1eafea08a12715,2020-12-01 22:06:24.973688,1691,53,0,53,23,0,637.21,6072.285817495213,573.617139254955,728.15,623.9319349227375,31.91,0.03,29,0,,19,18,2,0.32,7,0.16,2,0,4,0.00615,0,0
0xbe8650bd6bed0cfd3f0f44267dae2feac81e54b5,2021-08-28 22:19:20.973688,1421,37,6,31,21,0,642.19,1333.257163388932,550.9964312137348,593.79,174.66534514903762,38.41,0.03,31,14,2024-01-11 22:19:20.973688,4,15,9,0.18,6,0.07,2,5,4,0.00556,0,0
0x9cb2e539a0c9d7cf8eff7999ccc54661c27f234d,2021-07-10 12:15:21.973688,1471,45,30,15,19,0,62.77,4573.434302758953,0.01,62.68,19.39734135512396,32.69,0.03,9,0,,18,5,7,0.17,19,0.05,1,1,3,0.00381,0,0
0x577057502f44a95bccad23925dfacb0c31c9fe8a,2022-11-03 23:52:55.973688,989,55,2,53,21,0,160.05,495.2911493802881,70.42718389984937,127.64,76.32165727304834,17.98,0.06,25,19,2023-08-30 23:52:55.973688,15,15,9,0.34,17,0.01,4,4,0,0.0033,0,0
0xeaadf718d121cf94bc3a7d0759ac69f23b88cff8,2025-05-19 06:19:21.973688,62,46,15,31,26,0,371.25,9453.129461901022,274.9586425404291,356.17,64.93203562550359,1.35,0.74,40,12,2025-06-12 06:19:21.973688,10,4,1,0.13,7,0.01,0,9,1,0.00366,0,0
0x5088f490a725d8e7917e6458dfdeaba407c6e975,2021-12-17 14:53:00.973688,1311,41,13,28,27,0,1759.52,7756.990077222599,1716.8865650946789,870.4,1295.383165700066,31.98,0.03,17,19,2022-02-06 14:53:00.973688,18,3,1,0.62,4,0.16,2,6,1,0.00106,0,1
0x8b7c18166d510596315b0d158db5d56e52eeacec,2022-08-10 06:07:22.973688,1075,53,35,18,20,0,544.27,5140.794057972407,518.5215029864546,424.34,283.2372746858647,20.28,0.05,38,50,2025-06-18 06:07:22.973688,8,9,3,0.34,4,0.11,3,9,0,0.00449,0,1
